,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
292,no holiday,284.03,0.0,0.0,93,Mist,mist,2012-10-14 20:00:00,2718
293,no holiday,283.58,0.0,0.0,93,Mist,mist,2012-10-14 21:00:00,2439
294,no holiday,283.04,0.0,0.0,93,Mist,mist,2012-10-14 22:00:00,1819
295,no holiday,281.95,0.0,0.0,93,Mist,mist,2012-10-14 23:00:00,1002
296,no holiday,281.95,0.0,0.0,93,Fog,fog,2012-10-14 23:00:00,1002
297,no holiday,281.61,0.0,0.0,93,Mist,mist,2012-10-15 00:00:00,542
298,no holiday,281.61,0.0,0.0,93,Fog,fog,2012-10-15 00:00:00,542
299,no holiday,281.57,0.0,0.0,85,Fog,fog,2012-10-15 01:00:00,303
300,no holiday,281.42,0.0,0.0,85,Fog,fog,2012-10-15 02:00:00,239
301,no holiday,281.29,0.0,0.0,85,Mist,mist,2012-10-15 03:00:00,335
302,no holiday,281.29,0.0,0.0,85,Fog,fog,2012-10-15 03:00:00,335
303,no holiday,281.02,0.0,0.0,85,Mist,mist,2012-10-15 04:00:00,810
304,no holiday,281.02,0.0,0.0,85,Fog,fog,2012-10-15 04:00:00,810
305,no holiday,280.82,0.0,0.0,85,Mist,mist,2012-10-15 05:00:00,2606
306,no holiday,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606
307,no holiday,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714
308,no holiday,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798
309,no holiday,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114
310,no holiday,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094
311,no holiday,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473
312,no holiday,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529
313,no holiday,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823
314,no holiday,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872
315,no holiday,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238
316,no holiday,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584
317,no holiday,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246
318,no holiday,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957
319,no holiday,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535
320,no holiday,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234
321,no holiday,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677
322,no holiday,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077
323,no holiday,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380
324,no holiday,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927
325,no holiday,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500
326,no holiday,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324
327,no holiday,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257
328,no holiday,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354
329,no holiday,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769
330,no holiday,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769
331,no holiday,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789
332,no holiday,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055
333,no holiday,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408
334,no holiday,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254
335,no holiday,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547
336,no holiday,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784
337,no holiday,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015
338,no holiday,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057
339,no holiday,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430
340,no holiday,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813
341,no holiday,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
342,no holiday,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429
343,no holiday,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142
344,no holiday,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311
345,no holiday,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777
346,no holiday,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331
347,no holiday,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767
348,no holiday,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093
349,no holiday,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554
350,no holiday,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333
351,no holiday,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267
352,no holiday,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358
353,no holiday,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777
354,no holiday,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732
355,no holiday,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637
356,no holiday,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564
357,no holiday,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274
358,no holiday,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403
359,no holiday,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403
360,no holiday,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680
361,no holiday,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642
362,no holiday,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979
363,no holiday,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851
364,no holiday,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291
365,no holiday,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714
366,no holiday,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723
367,no holiday,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180
368,no holiday,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843
369,no holiday,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435
370,no holiday,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
371,no holiday,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763
372,no holiday,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930
373,no holiday,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160
374,no holiday,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654
375,no holiday,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374
376,no holiday,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301
377,no holiday,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
378,no holiday,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794
379,no holiday,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564
380,no holiday,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358
381,no holiday,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441
382,no holiday,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536
383,no holiday,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256
384,no holiday,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619
385,no holiday,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107
386,no holiday,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147
387,no holiday,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283
388,no holiday,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704
389,no holiday,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887
390,no holiday,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307
391,no holiday,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953
392,no holiday,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519
393,no holiday,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
394,no holiday,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921
395,no holiday,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649
396,no holiday,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005
397,no holiday,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177
398,no holiday,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699
399,no holiday,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436
400,no holiday,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353
401,no holiday,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353
402,no holiday,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399
403,no holiday,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720
404,no holiday,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720
405,no holiday,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720
406,no holiday,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720
407,no holiday,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370
408,no holiday,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370
409,no holiday,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162
410,no holiday,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162
411,no holiday,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162
412,no holiday,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777
413,no holiday,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777
414,no holiday,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235
415,no holiday,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235
416,no holiday,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235
417,no holiday,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
418,no holiday,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606
419,no holiday,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328
420,no holiday,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282
421,no holiday,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489
422,no holiday,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908
423,no holiday,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620
424,no holiday,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849
425,no holiday,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849
426,no holiday,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945
427,no holiday,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619
428,no holiday,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479
429,no holiday,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804
430,no holiday,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908
431,no holiday,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942
432,no holiday,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077
433,no holiday,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077
434,no holiday,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051
435,no holiday,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051
436,no holiday,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051
437,no holiday,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270
438,no holiday,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270
439,no holiday,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773
440,no holiday,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773
441,no holiday,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589
442,no holiday,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432
443,no holiday,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432
444,no holiday,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401
445,no holiday,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401
446,no holiday,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401
447,no holiday,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759
448,no holiday,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759
449,no holiday,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759
450,no holiday,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313
451,no holiday,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313
452,no holiday,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313
453,no holiday,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824
454,no holiday,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824
455,no holiday,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824
456,no holiday,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787
457,no holiday,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787
458,no holiday,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787
459,no holiday,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713
460,no holiday,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713
461,no holiday,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713
462,no holiday,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713
463,no holiday,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815
464,no holiday,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815
465,no holiday,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815
466,no holiday,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815
467,no holiday,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339
468,no holiday,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339
469,no holiday,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339
470,no holiday,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613
471,no holiday,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613
472,no holiday,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613
473,no holiday,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613
474,no holiday,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507
475,no holiday,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452
476,no holiday,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636
477,no holiday,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810
478,no holiday,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125
479,no holiday,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337
480,no holiday,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644
481,no holiday,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107
482,no holiday,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929
483,no holiday,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865
484,no holiday,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340
485,no holiday,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372
486,no holiday,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928
487,no holiday,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928
488,no holiday,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695
489,no holiday,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335
490,no holiday,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583
491,no holiday,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959
492,no holiday,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498
493,no holiday,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
494,no holiday,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259
495,no holiday,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324
496,no holiday,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806
497,no holiday,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622
498,no holiday,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456
499,no holiday,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324
500,no holiday,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378
501,no holiday,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639
502,no holiday,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546
503,no holiday,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006
504,no holiday,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361
505,no holiday,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101
506,no holiday,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781
507,no holiday,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272
508,no holiday,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
509,no holiday,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434
510,no holiday,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984
511,no holiday,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383
512,no holiday,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959
513,no holiday,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511
514,no holiday,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346
515,no holiday,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253
516,no holiday,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349
517,no holiday,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807
518,no holiday,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669
519,no holiday,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210
520,no holiday,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083
521,no holiday,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790
522,no holiday,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484
523,no holiday,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407
524,no holiday,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725
525,no holiday,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826
526,no holiday,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945
527,no holiday,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065
528,no holiday,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618
529,no holiday,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094
530,no holiday,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844
531,no holiday,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649
532,no holiday,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180
533,no holiday,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963
534,no holiday,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450
535,no holiday,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613
536,no holiday,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021
537,no holiday,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
538,no holiday,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580
539,no holiday,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298
540,no holiday,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261
541,no holiday,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408
542,no holiday,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408
543,no holiday,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793
544,no holiday,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793
545,no holiday,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643
546,no holiday,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643
547,no holiday,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643
548,no holiday,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593
549,no holiday,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593
550,no holiday,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593
551,no holiday,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593
552,no holiday,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722
553,no holiday,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722
554,no holiday,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607
555,no holiday,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607
556,no holiday,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607
557,no holiday,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607
558,no holiday,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492
559,no holiday,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492
560,no holiday,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492
561,no holiday,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542
562,no holiday,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720
563,no holiday,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720
564,no holiday,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982
565,no holiday,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982
566,no holiday,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982
567,no holiday,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032
568,no holiday,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032
569,no holiday,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032
570,no holiday,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212
571,no holiday,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212
572,no holiday,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661
573,no holiday,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661
574,no holiday,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661
575,no holiday,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812
576,no holiday,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855
577,no holiday,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,5855
578,no holiday,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416
579,no holiday,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,4416
580,no holiday,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118
581,no holiday,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877
582,no holiday,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2877
583,no holiday,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498
584,no holiday,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
585,no holiday,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028
